,State,County,Population,People 1/2 Mile and More,People 1 Mile and More,People 10 Miles and More,People 20 Miles and More
1889,CA,Mendocino,87841,63035.50577999999,50079.36462,6270.1314170000005,0.0
1890,KY,Menifee,6306,6080.09486,5814.105846,0.0,0.0
1891,MI,Menominee,24029,20026.67209,14027.871780000001,799.0894275,0.0
1892,WI,Menominee,4232,4232.000002000001,4232.000002000001,1255.786095,0.0
1893,CA,Merced,255793,177112.5213,86280.52223,1600.60431,0.0
1894,IL,Mercer,16434,15328.957680000001,14707.04663,1292.900619,0.0
1895,KY,Mercer,21331,19874.13686,16927.60899,22.34509524,0.0
1896,MO,Mercer,3785,2975.272198,2612.953156,484.3761392,0.0
1897,ND,Mercer,8424,5870.023751,3528.272485,1380.4969800000001,102.2785553
1898,NJ,Mercer,366513,257531.1413,125048.8304,0.0,0.0
1899,OH,Mercer,40814,31214.236189999996,22679.65166,1340.227963,0.0
1900,PA,Mercer,116638,100857.1137,72809.53591,0.0,0.0
1901,WV,Mercer,62264,53636.73315,36989.63408,1181.8939890000001,0.0
1902,GA,Meriwether,21992,19670.25689,16203.37775,0.0,0.0
1903,NE,Merrick,7845,6643.3234299999995,5218.622179,2468.487204,0.0
1904,NH,Merrimack,146445,131808.45,106319.9121,106.13663670000001,0.0
1905,CO,Mesa,146723,112856.6698,68601.55033,4728.660514,16.76585918
1906,KY,Metcalfe,10099,9823.115955,9390.126513,80.42306298,0.0
1907,IN,Miami,36903,33197.63469,25617.296019999998,2340.189773,0.0
1908,KS,Miami,32787,28091.166610000004,20630.86445,12.426420599999998,0.0
1909,OH,Miami,102506,82649.12644,48679.58394,0.0,0.0
1910,FL,Miami-Dade,2496435,1154770.874,218653.9125,461.1209828,416.52756689999995
1911,CT,Middlesex,165676,145292.6056,107573.6882,0.0,0.0
1912,MA,Middlesex,1503085,1010562.595,469458.8695,0.0,0.0
1913,NJ,Middlesex,809858,566581.7262,260169.7115,0.0,0.0
1914,VA,Middlesex,10959,10187.6184,8891.654042,107.60209520000001,0.0
1915,MI,Midland,83629,75946.43594,58863.219820000006,148.10751100000002,0.0
1916,TX,Midland,136872,109416.2547,64070.398239999995,361.81715310000004,57.48749066
1917,PA,Mifflin,46682,39877.51645,29293.03245,181.7273625,0.0
1918,TX,Milam,24757,19889.15282,14493.44125,4876.552399,0.0
1919,UT,Millard,12503,9849.832707,8556.075494,5077.704284,630.015936
1920,MN,Mille Lacs,26097,21557.234630000003,17818.0632,256.49551280000003,0.0
1921,AR,Miller,43462,37088.390060000005,24845.69227,5458.646133,0.0
1922,GA,Miller,6125,5073.677363000001,4519.280158,224.00234819999997,0.0
1923,MO,Miller,24748,21930.876659999998,18281.93018,727.6570851,0.0
1924,IA,Mills,15059,12193.06997,9601.624659000001,959.4036865,0.0
1925,TX,Mills,4936,3889.500165,2981.797078,1218.088622,0.0
1926,WI,Milwaukee,947735,545983.2723,129794.6076,0.0,0.0
1927,SD,Miner,2389,2176.939998,1599.396749,439.65015470000003,0.0
1928,CO,Mineral,712,711.9999928,711.9999928,681.7340606,619.0435378
1929,MT,Mineral,4223,3665.043679,3426.382472,1971.4436469999998,602.9138392000001
1930,NV,Mineral,4772,4337.79444,2263.201861,985.0148027,262.20706359999997
1931,WV,Mineral,28212,23504.85919,18985.363390000002,171.278998,0.0
1932,WV,Mingo,26839,25656.93725,21697.15119,0.0,0.0
1933,ID,Minidoka,20069,15051.476319999998,10975.112990000001,826.5792504,0.0
1934,SD,Minnehaha,169468,129597.821,66181.8648,1506.919139,0.0
1935,MI,Missaukee,14849,14291.27388,13434.9655,1311.629403,0.0
1936,AR,Mississippi,46480,34494.580389999996,21472.8987,236.95131239999998,0.0
1937,MO,Mississippi,14358,8766.769009,4580.063635,16.97986424,0.0
1938,MT,Missoula,109299,82968.38354,51927.926810000004,9689.917394,1370.814695
1939,GA,Mitchell,23498,20059.553330000002,15298.51655,2068.929232,0.0
1940,IA,Mitchell,10776,8719.971406,7100.355711,2222.425261,0.0
1941,KS,Mitchell,6373,4820.390476,2951.359106,1213.5966449999999,0.0
1942,NC,Mitchell,15579,14771.58834,13406.57343,862.1132288999999,0.0
1943,TX,Mitchell,9403,8206.247389,5921.87406,237.10088100000002,13.01555953
1944,AL,Mobile,412992,327898.5846,204941.8812,1689.6568329999998,0.0
1945,CA,Modoc,9686,8189.260668000001,6617.8385579999995,3453.508785,1183.4903630000001
1946,CO,Moffat,13795,10167.12766,6189.481629999999,1232.0790470000002,433.4073851
1947,AZ,Mohave,200186,176579.7428,133119.9114,18518.59677,5198.526704
1948,MO,Moniteau,15607,13180.37605,9116.91279,738.6425837,0.0
1949,NJ,Monmouth,630380,475580.9414,273673.9969,0.0,0.0
1950,CA,Mono,14202,12519.00498,8124.3761540000005,5733.043274000001,2907.255328
1951,IA,Monona,9243,6395.189854,5079.491463,1399.2987349999999,0.0
1952,WV,Monongalia,96189,86071.12312999999,49453.99705,1948.7394960000001,0.0
1953,AL,Monroe,23068,21256.45555,18391.52214,5945.21867,195.4202116
1954,AR,Monroe,8149,5878.773495,3747.159352,684.3452443,25.6130802
1955,FL,Monroe,73090,49313.36777,34786.19456,2889.109207,9.000000047999999
1956,GA,Monroe,26424,25595.11407,23595.59422,799.1533419,0.0
1957,IA,Monroe,7970,7102.186873000001,5211.010158,876.4200638,0.0
1958,IL,Monroe,32957,28976.88514,22497.64316,140.68302350000002,0.0
1959,IN,Monroe,137974,109968.3023,59217.634560000006,185.26453909999998,0.0
1960,KY,Monroe,10963,9333.265375,7940.978845999999,444.6942275,0.0
1961,MI,Monroe,152021,127592.2342,91867.79192999999,0.0,0.0
1962,MO,Monroe,8840,7068.442755,5540.174806,381.342652,0.0
1963,MS,Monroe,36989,32063.88324,25850.79391,627.6804465,0.0
1964,NY,Monroe,744344,579692.9263,317997.0331,0.0,0.0
1965,OH,Monroe,14642,12883.43461,11635.0742,802.093814,0.0
1966,PA,Monroe,169842,154908.8695,133360.796,0.0,0.0
1967,TN,Monroe,44519,40953.43282,34767.54263,42.69398608,0.0
1968,WI,Monroe,44673,38951.48979,29292.46762,2369.840035,0.0
1969,WV,Monroe,13502,13153.418,11761.99966,749.7182993,0.0
1970,TX,Montague,19719,18073.34348,13662.640790000001,2010.6282190000002,0.0
1971,MI,Montcalm,63342,56956.85001,48503.02496,0.0,0.0
1972,CA,Monterey,415057,239441.7496,104877.5272,5539.604662,716.2176853
1973,CO,Montezuma,25535,22108.91964,16739.13645,2662.184897,66.2188135
1974,AL,Montgomery,229363,184260.665,96396.09683,5255.668892000001,0.0
1975,AR,Montgomery,9487,9248.104196,8660.101473,2234.62233,0.0
1976,GA,Montgomery,9123,8223.554252,6552.057053,1057.584384,0.0
1977,IA,Montgomery,10740,7705.766929,5104.302412,2043.4167510000002,0.0
1978,IL,Montgomery,30104,25756.10372,19116.74714,723.323124,0.0
1979,IN,Montgomery,38124,29793.247560000003,22363.82217,2423.01123,0.0
1980,KS,Montgomery,35471,25880.691069999997,14871.211480000002,519.8870999,0.0
1981,KY,Montgomery,26499,24291.8535,20996.746219999997,0.0,0.0
1982,MD,Montgomery,971777,592879.9864,195116.7306,0.0,0.0
1983,MO,Montgomery,12236,11064.78307,9354.917315,1282.675614,0.0
1984,MS,Montgomery,10925,10881.80827,10137.479309999999,3346.133046,0.0
1985,NC,Montgomery,27798,25064.2612,21414.475980000003,159.5346815,0.0
1986,NY,Montgomery,50219,47651.82337,42496.504069999995,1044.5008050000001,0.0
1987,OH,Montgomery,535153,414791.6044,191405.1852,0.0,0.0
1988,PA,Montgomery,799874,581289.7735,269017.4016,0.0,0.0
1989,TN,Montgomery,172331,155626.5202,120476.0425,1568.793827,0.0
1990,TX,Montgomery,455746,407863.0477,300158.0729,1460.8026810000001,0.0
1991,VA,Montgomery,94392,73031.46676,38368.68289,86.72039057,0.0
1992,MI,Montmorency,9765,8889.713366,7422.751184999999,364.5259163,0.0
1993,PA,Montour,18267,14564.95414,12608.07932,0.0,0.0
1994,CO,Montrose,41276,35658.962589999996,28263.39577,3034.160725,180.8676324
1995,SD,Moody,6486,6486.000029,6486.000029,5029.154021,0.0
1996,NC,Moore,88247,82192.80933999999,69922.96561,69.66880574,0.0
1997,TN,Moore,6362,6362.00003,6357.116472,2086.281339,0.0
1998,TX,Moore,21904,15644.86849,8275.953572,5591.876539,7.599505141
1999,NM,Mora,4881,4707.203402,4517.533104,1600.191901,486.96838770000005
2000,LA,Morehouse,27979,24393.40656,18219.15366,1992.985482,0.0
2001,AL,Morgan,119490,100049.5372,67959.4927,92.07237175,0.0
2002,CO,Morgan,28159,20150.33783,10966.286759999999,842.6284406999999,2.089719123
2003,GA,Morgan,17868,17684.651719999998,17126.00375,633.9562371000001,0.0
2004,IL,Morgan,35547,29231.007719999998,19747.93644,2001.517884,0.0
2005,IN,Morgan,68894,58982.40432,47047.591089999994,0.0,0.0
2006,KY,Morgan,13923,12596.127059999999,11155.574709999999,848.061382,0.0
2007,MO,Morgan,20565,19577.98357,16523.21343,617.2986112000001,0.0
2008,OH,Morgan,15054,13337.31077,12494.1516,803.1945293,0.0
2009,TN,Morgan,21987,20680.47244,19579.06369,3041.869752,0.0
2010,UT,Morgan,9469,7784.661526000001,6151.799996,39.5901396,0.0023352679999999997
2011,WV,Morgan,17541,17468.66092,17331.94256,1617.857941,0.0
2012,NE,Morrill,5042,4481.534258,3473.1982329999996,2539.343183,67.23105906
2013,KS,Morris,5923,5102.988128,3895.539229,1952.188875,0.0
2014,NJ,Morris,492276,390612.3197,231522.2098,0.0,0.0
2015,TX,Morris,12934,10267.05658,7915.677387000001,1.895498532,0.0
2016,MN,Morrison,33198,29544.892910000002,26221.96315,7227.507498000001,0.0
2017,OH,Morrow,34827,31406.58629,30205.03351,50.90794413,0.0
2018,OR,Morrow,11173,8810.577596,6549.7897920000005,483.9980013,9.66662517
2019,KS,Morton,3233,1573.452044,1029.013375,844.9548861,2.182395142
2020,ND,Morton,27471,22541.76517,16130.38795,3967.9011840000003,1782.2760489999998
2021,TX,Motley,1210,827.7541001,589.3365924,223.290367,47.18063169
2022,IL,Moultrie,14846,12310.33871,9834.429658,165.53289909999998,0.0
2023,ND,Mountrail,7673,4700.348645,3251.187644,985.104974,72.56678934
2024,MN,Mower,39163,35351.14435,24628.2494,2961.506105,0.0
2025,KY,Muhlenberg,31499,26641.27966,21295.87786,117.945034,0.0
2026,OR,Multnomah,735334,398756.5394,108423.6844,61.74235848,0.0
2027,GA,Murray,39628,36646.493480000005,32048.58908,516.3041013999999,0.0
2028,MN,Murray,8725,7669.121652,6555.546740999999,3254.343691,0.0
2029,OK,Murray,13488,11107.06531,7400.4984810000005,161.56876530000002,0.0
2030,IA,Muscatine,42745,35039.43222,23055.99565,42.33366323,0.0
2031,GA,Muscogee,189885,151730.3863,75335.70995,23.01629899,0.0
2032,MI,Muskegon,172188,151252.4462,108701.7531,0.0,0.0
2033,OH,Muskingum,86074,76905.44851,55214.37759,45.09377182,0.0
2034,OK,Muskogee,70990,55385.27144,33663.241989999995,2231.668393,0.0
2035,MT,Musselshell,4538,2844.8063079999997,2692.348654,1447.183261,420.67967450000003
2036,TX,Nacogdoches,64524,52344.18804,41687.78155,9847.434453,0.0
2037,NE,Nance,3735,3735.000003,3735.000003,3488.228899,0.0
2038,MA,Nantucket,10172,6585.309292,3539.646278,0.0,0.0
2039,CA,Napa,136484,90793.87906,36108.0072,954.0982812999999,0.0
2040,NC,Nash,95840,80948.17512,59012.04241,431.7021836,0.0
2041,FL,Nassau,73314,67535.49585,56129.43532999999,751.3752125,0.0
2042,NY,Nassau,1339532,628536.9198,82000.3201,0.0,0.0
2043,LA,Natchitoches,39566,31794.899419999998,24255.60484,7252.749675,12.160166199999999
2044,WY,Natrona,75450,62526.04467999999,45068.57686,2197.053572,1158.6231089999999
2045,AZ,Navajo,107449,95685.76805,76503.48337999999,19740.452380000002,6703.261139
2046,TX,Navarro,47735,43007.79427,31852.40805,4843.096297,0.0
2047,KY,Nelson,43437,40251.81927,32329.31476,268.453866,0.0
2048,ND,Nelson,3126,3125.999993,3125.999993,3125.999993,2731.926899
2049,VA,Nelson,15020,14540.819930000001,13957.54318,786.914485,0.0
2050,KS,Nemaha,10178,8445.760929,7356.568986,1537.394372,0.0
2051,NE,Nemaha,7248,6444.104173,4627.516073,204.206885,0.0
2052,KS,Neosho,16512,12922.1709,7334.800246,4061.386242,0.0
2053,MS,Neshoba,29676,26832.28085,21841.46399,1393.9675630000002,0.0
2054,KS,Ness,3107,1867.321843,1333.050282,836.2531421,12.2075012
2055,AR,Nevada,8997,8120.955065000001,6561.503431,2087.2798390000003,0.0
2056,CA,Nevada,98764,84884.37739,68420.13645,388.7298667,0.386914372
2057,DE,New Castle,538479,413632.8515,210432.6305,0.0,0.0
2058,NC,New Hanover,202667,155409.1231,74873.00521,0.0,0.0
2059,CT,New Haven,862477,633452.4491,302090.526,0.0,0.0
2060,VA,New Kent,18429,17919.922580000002,17016.859780000003,0.044134643,0.0
2061,CT,New London,274055,238069.4347,159463.8621,0.0,0.0
2062,MO,New Madrid,18956,14274.552319999999,11060.94,116.79727450000001,0.0
2063,NY,New York,1585873,961.9955482999999,2.0,0.0,0.0
2064,MI,Newaygo,48460,43269.93462,37307.80179,233.7335101,0.0
2065,SC,Newberry,37508,35041.05803,26515.38278,877.6580649,0.0
2066,VA,Newport News,180719,116213.5951,35273.18766,0.0,0.0
2067,RI,Newport,82888,63705.2146,39999.666860000005,0.0,0.0
2068,AR,Newton,8330,8232.110526999999,7922.235976999999,2939.750313,97.34010094
2069,GA,Newton,99958,93296.40982999999,73566.19309,0.0,0.0
2070,IN,Newton,14244,11870.10401,9722.04588,0.0,0.0
2071,MO,Newton,58114,53413.48099,45848.10328,640.4143932999999,0.0
2072,MS,Newton,21720,19832.77136,17338.99063,997.1976719,0.0
2073,TX,Newton,14445,14135.69981,12396.5829,3814.5615799999996,0.0
2074,ID,Nez Perce,39265,24504.71963,12483.96588,1047.78207,2.000000009
2075,NY,Niagara,216469,173347.7662,103845.0485,381.3658378,0.0
2076,KY,Nicholas,7135,5766.604033,5021.352304999999,42.16582724,0.0
2077,WV,Nicholas,26233,22529.36567,18340.76023,751.6045914,0.0
2078,MN,Nicollet,32727,27695.28397,20774.2701,90.51144243,0.0
2079,WY,Niobrara,2484,1277.3450269999998,870.4519602,544.734192,279.1087736
2080,IN,Noble,47536,40815.38989,31765.2877,0.0,0.0
2081,OH,Noble,14645,13822.95525,12293.95907,1491.322609,0.0
2082,OK,Noble,11561,9488.748428,6908.779953,3106.2670780000003,0.0
2083,MN,Nobles,21378,18285.56654,13118.95512,4487.743143,0.0
2084,MO,Nodaway,23370,22250.63931,18442.22484,4621.999461,0.0
2085,TX,Nolan,15216,12362.01691,7104.376241,1141.53919,384.8362093
2086,AK,Nome,9492,5913.451632,5691.383064,5066.067036,5048.699841
2087,MA,Norfolk,670850,483901.8739,264767.7553,0.0,0.0
2088,VA,Norfolk,242803,152161.0085,36576.7706,0.0,0.0
2089,MN,Norman,6852,4871.560858,4269.099582,1780.064382,0.0
2090,AK,North Slope,9430,6966.802651999999,4406.4165140000005,3579.9432479999996,3501.442852
2091,NC,Northampton,22099,20545.92179,19043.08651,226.5781647,0.0
2092,PA,Northampton,297735,231141.0189,122603.6624,0.0,0.0
2093,VA,Northampton,12389,11488.10453,9870.586827,38.45664113,0.0
2094,PA,Northumberland,94528,67519.07026000001,46663.971289999994,0.0,0.0
2095,VA,Northumberland,12330,12149.95026,11659.577659999999,907.618283,0.0
2096,AK,Northwest Arctic,7523,5297.239998,4334.553999000001,4321.999991,4321.736116
2097,KS,Norton,5671,4345.991835,2650.317904,1166.088099,0.0
2098,VA,Norton,3958,1781.5569670000002,902.0673161000001,0.0,0.0
2099,VA,Nottoway,15853,14813.07053,13286.39133,5825.135378,0.0
2100,OK,Nowata,10536,9853.669971,8460.978566,719.0853531,0.0
2101,MS,Noxubee,11545,9372.530365999999,7335.886283,1831.9616449999999,0.0
2102,NE,Nuckolls,4500,3691.3895979999998,2627.496787,1628.7350720000002,348.8793021
2103,TX,Nueces,340223,274823.6122,147144.6804,914.4570132000001,0.0
2104,NV,Nye,43946,42921.323,41080.20134,3662.899553,3295.4060050000003
2105,IA,O'Brien,14398,9041.265895,6322.934304,3105.0096989999997,0.0
2106,MI,Oakland,1202362,901352.0384,433586.4084,0.0,0.0
2107,TN,Obion,31807,26716.27191,20569.75301,211.89231800000002,0.0
2108,NJ,Ocean,576567,483123.974,321274.4149,0.0,0.0
2109,MI,Oceana,26570,23155.16852,20941.5373,980.3842007999999,0.0
2110,TX,Ochiltree,10223,6309.41905,2025.9005809999999,499.2191263,6.931095683
2111,GA,Oconee,32808,31537.90299,28644.28189,521.2753091,0.0
2112,SC,Oconee,74273,70705.58582000001,61276.98201,1051.488233,0.0
2113,WI,Oconto,37660,35702.08948,31022.40103,2678.661447,0.0
2114,MI,Ogemaw,21699,20630.61782,17600.150319999997,9.42323796,0.0
2115,IL,Ogle,53497,42848.745689999996,34091.9275,133.0902249,0.0
2116,GA,Oglethorpe,14899,14828.77258,14533.90824,657.3825186,0.0
2117,IN,Ohio,6128,4741.939661,3668.70881,0.0,0.0
2118,KY,Ohio,23842,21943.92421,18380.31578,1300.03539,0.0
2119,WV,Ohio,44443,38793.3437,23464.19689,0.0,0.0
2120,FL,Okaloosa,180822,152510.5553,95369.01777,1381.0507699999998,0.0
2121,WA,Okanogan,41120,33997.98382,26624.36462,4211.714314,99.68118214
2122,FL,Okeechobee,39996,36369.14659,31312.431210000002,5504.076088000001,1332.080385
2123,OK,Okfuskee,12191,11135.049070000001,9301.744222,2552.430945,0.0
2124,OK,Oklahoma,718633,521294.3942,253695.1664,2401.5969920000002,0.0
2125,OK,Okmulgee,40069,35556.71851,27358.982999999997,4521.289622,0.0
2126,MS,Oktibbeha,47671,43217.01023,34460.03292,515.5300331999999,0.0
2127,KY,Oldham,60316,56580.465339999995,48400.19651,0.0,0.0
2128,TX,Oldham,2052,2052.0000059999998,2052.0000059999998,2052.0000059999998,1832.4928329999998
2129,ND,Oliver,1846,1846.000005,1845.3360059999998,1515.7881630000002,0.0
2130,MN,Olmsted,144248,118541.9406,66667.09756000001,4.869122421,0.0
2131,ID,Oneida,4286,3683.2064060000002,2727.188735,491.0323482,330.70325160000004
2132,NY,Oneida,234878,189716.7049,124210.6152,441.9894863,0.0
2133,WI,Oneida,35998,32860.61576,27072.13309,2474.5155059999997,0.0
2134,NY,Onondaga,467026,339131.4322,186480.4874,4249.596349,0.0
2135,NC,Onslow,177772,157956.9763,121639.4905,258.9530098,0.0
2136,NY,Ontario,107931,88990.48322000001,67331.63926,0.0,0.0
2137,MI,Ontonagon,6780,5718.315478,5042.403204,2155.4125879999997,1.279166332
2138,CA,Orange,3010232,1411279.0219999999,258592.1825,0.0,0.0
2139,FL,Orange,1145956,807067.6237,318892.5525,53.33484104,0.0
2140,IN,Orange,19840,16232.66946,12837.20785,69.07105398,0.0
2141,NC,Orange,133801,112327.0805,73882.05565,26.6509846,0.0
2142,NY,Orange,372813,292172.0192,206447.7177,0.0,0.0
2143,TX,Orange,81837,70782.32781,54347.86049,0.0,0.0
2144,VA,Orange,33481,31770.5088,26975.971080000003,2083.1206079999997,0.0
2145,VT,Orange,28936,28021.554780000002,26333.16391,2744.180439,0.0
2146,SC,Orangeburg,92501,83291.60745,67212.04226,710.4276767000001,0.0
2147,MO,Oregon,10881,9392.727753,7988.732787000001,1751.2188440000002,0.0
2148,LA,Orleans,343829,235083.806,93555.4579,11.02904352,0.0
2149,NY,Orleans,42883,39425.371680000004,31573.78385,642.4650098,0.0
2150,VT,Orleans,27231,24801.69953,21340.96263,3311.323333,0.0
2151,KS,Osage,16295,13434.89643,10776.75402,1906.272602,0.0
2152,MO,Osage,13878,13657.908819999999,13000.956979999999,2112.880925,0.0
2153,OK,Osage,47472,44236.83701,38207.23541,4306.721219,92.97532401
2154,KS,Osborne,3858,2251.488693,1482.968613,891.7577861,16.46468362
2155,FL,Osceola,268685,214289.2716,125993.1633,2977.857434,932.917131
2156,IA,Osceola,6462,3891.2879700000003,3589.950663,1177.9823689999998,0.0
2157,MI,Osceola,23528,21765.97445,18475.44599,3597.1333630000004,0.0
2158,MI,Oscoda,8640,7847.322023999999,6787.070408,6.21220385,0.0
2159,NY,Oswego,122109,97134.56788999999,78559.84876000001,1406.573234,0.0
2160,CO,Otero,18831,15770.521819999998,11592.31475,502.1839255,18.63544341
2161,NM,Otero,63797,58265.33278,47930.88252,5800.9006979999995,1346.637395
2162,NE,Otoe,15740,11281.91426,7141.925931999999,1855.09798,0.0
2163,MI,Otsego,24164,21286.43023,17648.4261,1113.398146,0.0
2164,NY,Otsego,62259,58755.20797,49644.3125,4651.978377,0.0
2165,KS,Ottawa,6091,4705.6744659999995,4041.030637,1735.681659,0.0
2166,MI,Ottawa,263801,230886.7664,155926.4163,0.0,0.0
2167,OH,Ottawa,41428,37666.96309,32691.6085,58.48587566,0.0
2168,OK,Ottawa,31848,27155.33655,19960.5285,1445.137076,0.0
2169,MN,Otter Tail,57303,49417.02995,39885.88954,7067.033542,0.0
2170,AR,Ouachita,26120,22704.58854,17124.0068,4916.6890189999995,0.0
2171,LA,Ouachita,153720,137160.2039,101389.305,3681.3069170000003,0.0
2172,CO,Ouray,4436,3766.3754299999996,3551.876604,324.06014369999997,0.0
2173,WI,Outagamie,176695,137104.4515,77070.09246,0.23369186,0.0
2174,TN,Overton,22083,19528.41461,17659.028619999997,130.8262416,0.0
2175,IN,Owen,21575,19263.39317,17948.52712,151.75568859999998,0.0
2176,KY,Owen,10841,9550.802424,9145.946089000001,752.7091445,0.0
2177,KY,Owsley,4755,4448.603485000001,4041.618997,69.12813062,0.0
2178,ID,Owyhee,11526,8637.494601,6818.751673999999,2022.543722,403.384612
2179,ME,Oxford,57833,53580.12552,46579.95878,4334.348441,27.20806806
2180,MO,Ozark,9723,9525.862367,9301.196184,5361.925153,0.0
2181,WI,Ozaukee,86395,76050.47947,50421.99987,47.27562083,0.0
2182,WA,Pacific,20920,18315.24601,15829.65495,1830.086979,2.539399529
2183,IA,Page,15932,13709.90463,9136.705886,934.5395382999999,0.0
2184,VA,Page,24042,21097.842080000002,15472.964219999998,0.0,0.0
2185,FL,Palm Beach,1320134,929256.3944,330267.0012,32.40304755,0.0
2186,IA,Palo Alto,9421,7213.428339,5913.348696999999,2875.577948,0.0
2187,TX,Palo Pinto,28111,24084.791419999998,17217.3849,7772.64178,93.00146971
2188,NC,Pamlico,13144,12341.205,11028.747290000001,651.5664579,0.0
2189,MS,Panola,34707,32733.056810000002,29311.6764,4494.2450420000005,0.0
2190,TX,Panola,23796,21756.0849,17772.22052,4171.531462,0.0
2191,CO,Park,16206,16192.103019999999,16176.52308,9483.6745,476.1287872
